kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,kp_63,kp_64,kp_65,kp_66,kp_67,kp_68,kp_69,kp_70,kp_71,kp_72,kp_73,kp_74,kp_75,kp_76,kp_77,kp_78,kp_79,kp_80,kp_81,kp_82,kp_83,kp_84,kp_85,kp_86,kp_87,kp_88,kp_89,kp_90,kp_91,kp_92,kp_93,kp_94,kp_95,kp_96,kp_97,kp_98,label,posture_name
-0.89134425,0.03969268,0.3352235,-0.69856954,0.9671076,0.830229,0.9862045,-0.27936605,0.6445983,-0.34252858,0.49825916,0.89565957,-0.68995875,-0.71936023,-0.79119104,0.5967015,0.3332672,0.04463032,0.54782534,0.6998463,0.89905685,-0.5974979,-0.116646744,0.84602666,-0.07735258,-0.024689952,0.88489044,0.4693526,0.104096316,-0.2854276,0.83069897,-0.982123,-0.3579876,0.8921463,-0.0035924062,0.24770926,0.0652312,-0.20527859,0.3305649,0.53294945,-0.27114725,0.1810429,-0.8344837,0.09519583,0.49549925,0.17048769,0.75689524,-0.42761362,-0.016487861,-0.8250401,0.40004182,-0.114216976,0.06073095,-0.7432107,0.99470365,0.54384005,-0.19874045,0.13991943,0.23743428,0.92153203,0.5367772,-0.30066636,0.95541143,-0.3964074,0.15389213,0.40133536,-0.4577484,0.9127222,-0.5677802,-0.11645355,-0.6402534,0.7499751,-0.55679756,-0.93051714,-0.9221192,-0.17249325,0.04555522,-0.9167227,-0.8142693,-0.8050741,0.33700258,-0.40036997,0.1251453,-0.8526081,0.7842311,-0.39113346,0.55640143,0.65340614,0.97581726,0.4820778,-0.114388905,-0.69474435,-0.90425557,0.77251965,-0.10667322,0.49992737,-0.007339039,0.75932896,0.4993307,0,Standing
-0.82908446,0.5042938,-0.46637172,0.5461124,0.89703,0.8602644,-0.7499995,-0.8906555,0.5539633,0.41992342,-0.64765507,0.36913466,-0.96902424,0.26232418,0.6646111,0.283678,-0.86920714,0.98194474,-0.28781703,-0.23904362,-0.8304973,-0.66576463,-0.45764843,0.59840477,0.38349763,0.16729766,0.7277864,0.99561036,-0.23045108,-0.21755314,0.47217876,0.28869766,-0.9732131,0.3108546,0.4392168,0.97187316,0.17354201,0.36883563,0.5774954,-0.80808073,0.46930435,0.093731426,-0.79984885,0.33976167,-0.53099144,0.07579571,-0.43807957,-0.79092723,-0.49827117,-0.12238675,-0.011742283,-0.70303816,-0.35804275,0.7187813,0.82076424,0.07036417,-0.019276785,0.16281825,-0.5708611,0.9871423,0.49054545,-0.52250826,-0.4557072,0.29682478,-0.35430694,-0.28936645,0.56188536,-0.4661459,0.4104824,0.86976975,-0.75172967,-0.7114316,0.8857462,-0.5929615,-0.9581983,0.73701584,-0.43539423,-0.40329212,-0.5461577,0.8353338,0.5488373,0.19358492,-0.093483366,-0.71293974,0.85197353,0.49932718,-0.44223294,0.8949921,0.8703819,0.31903765,0.9700071,-0.6255035,0.4627807,-0.6956478,0.3833824,0.8397036,0.07219512,0.5261333,-0.71375656,1,Bending
0.26638913,-0.8736162,-0.92620426,0.26812518,0.14561716,-0.34149772,0.02585922,0.3686803,0.28945562,-0.852735,0.35623863,0.31906617,0.33922797,0.6947065,0.15340528,0.87580174,0.9600186,0.5036877,-0.2826365,-0.7138032,0.6402798,-0.7067353,-0.70766115,0.8380851,0.11974535,-0.41333404,0.92596775,0.41466138,0.06968902,-0.34103948,0.35323307,0.46179032,0.42422035,-0.6093247,0.39448848,0.16289376,0.70015246,0.2495376,-0.70744663,-0.36293456,0.48763534,0.47992358,-0.55457044,-0.29081336,-0.9693607,-0.33659092,-0.94732195,0.7457414,0.33329448,0.93829554,0.78384846,0.20695056,0.0058573266,0.76744896,-0.40316984,-0.5529635,-0.17995776,-0.89360434,-0.39605635,-0.83263934,-0.8946781,0.10267963,0.41633043,0.073349044,-0.85884523,-0.2100613,-0.77809715,0.3001273,0.65281296,-0.76658857,-0.86629444,-0.18809612,-0.39305264,-0.4786203,-0.57720774,-0.36614996,0.9307489,0.71534187,0.20271417,0.6009491,-0.9705289,-0.77708936,-0.4150769,0.287798,0.766828,-0.53771967,-0.7215951,0.6958387,-0.1817287,0.3990169,0.09605744,-0.6481772,0.40115064,-0.15844363,-0.4245029,0.80539656,-0.98802835,-0.19026053,-0.398976,1,Bending
-0.89104104,-0.83915347,-0.6554262,0.009999453,-0.4347129,0.675718,-0.5200482,0.44044238,-0.57924664,-0.9148949,-0.47075656,0.67513704,-0.83549774,-0.31100866,-0.98396635,0.26048914,0.88551956,-0.23126765,0.15383586,-0.095430985,0.9466615,0.47199732,-0.911554,-0.7825507,-0.059038337,0.26349187,-0.41920823,0.34928942,0.1530508,-0.12981485,0.16459405,0.83292705,-0.5135917,0.58242387,-0.97608566,-0.8304033,0.899371,0.39545733,0.2666344,-0.33188945,-0.63132566,-0.24016786,0.19678038,0.2687637,-0.6608987,-0.10899616,0.13351694,0.91992164,0.09884621,0.16119882,0.5303774,-0.1621761,-0.23226433,0.18181841,0.56661564,0.27516344,-0.6277377,-0.20459944,0.025193596,0.047488768,-0.32080972,0.044829283,0.34595078,-0.06405457,-0.097305275,0.6031656,0.51367605,-0.1551901,0.9920267,-0.86705804,-0.3480085,-0.926339,0.67893875,0.51126045,0.3673532,-0.57105553,0.4154377,-0.2893765,0.737139,-0.60099673,-0.5643185,0.92117256,0.034040295,-0.10722852,-0.2965026,0.66242504,-0.2945849,-0.28768605,-0.7533317,0.04145277,0.84749997,0.91507846,0.9910311,-0.05385892,0.5498962,0.105069466,0.09591549,0.61248183,0.6707159,1,Bending
-1.232955,0.8855797,0.64596707,-0.91372126,0.7040647,0.07452652,1.4480367,0.197298,0.085861444,1.1134897,0.69483006,0.76774204,-0.46070245,-0.75912267,-0.4168516,0.99082094,0.7104587,0.50260836,0.7943531,0.4519548,-0.8557502,1.4025528,-0.9839743,-0.90490246,-1.3817567,-0.044745907,-0.88089806,0.23701745,-0.87449133,-0.3079355,0.6023482,-0.5612551,-0.6087888,0.9882689,-0.7841834,0.0554729,0.9080303,0.67973006,0.65185016,-0.67003983,-0.06072145,-0.4184228,0.61067593,0.3747435,0.05957271,0.92908126,0.38743547,0.8367266,0.047660436,0.68094,-0.869877,0.003126049,0.40726146,0.3867843,-0.17648076,-0.041200157,0.25299937,-0.8765889,-0.83351994,0.06488972,1.0004702,-0.91183937,0.038836192,0.006752467,-0.15089844,-0.4591742,-1.0960497,-0.9305335,0.120046474,1.2426863,-0.36141178,-0.63219804,1.0344528,-0.93527585,0.08271292,-0.23161766,0.5443358,0.25196704,0.84537053,0.19607776,0.94993377,-1.0014015,-0.09300577,-0.045183565,1.4156253,0.13985024,-0.4395132,-1.2443871,-0.05158119,-0.90985745,1.1451881,-0.561912,0.98126924,1.4936918,0.08351667,-0.53486925,-0.63029754,0.29799417,-0.99087214,3,Aggressive
0.9757872,0.94355553,0.97649294,-0.061868414,0.9741718,-0.077078514,-0.9810327,0.98576415,-0.10199678,-0.058127616,0.9162199,-0.13468707,0.45110142,0.8860192,0.6167579,0.94933414,0.73136777,-0.32208097,-0.012949871,0.8407639,0.5160592,0.16227585,0.8182888,0.7280701,0.23812504,0.7065846,-0.6069662,0.782187,0.78566015,0.96870315,0.059504572,0.9229877,0.18778911,-0.7952981,0.7912682,0.2556804,0.9278932,0.7100654,-0.9016993,-0.04714352,0.9311103,0.83355194,-0.13506642,0.9425136,-0.6280878,-0.51074773,0.7081539,0.39396912,-0.1290786,0.9507964,-0.48801142,0.39626154,0.9390674,0.02553728,-0.9928705,0.8862915,-0.938187,0.88013417,0.7133509,0.36804545,0.70719695,0.9831982,0.0801078,0.72689915,0.7300797,-0.21445501,-0.26226038,0.9158165,0.23086257,-0.9086777,0.92915595,0.121178254,0.5727616,0.9841272,0.85234547,-0.11245401,0.98426783,-0.9648378,-0.5231039,0.783649,0.17243011,0.89234614,0.7696007,-0.10067228,0.5574225,0.8232982,-0.33966225,-0.90580785,0.98062015,-0.16211653,0.37034056,0.91719544,0.6579247,0.6484009,0.9735958,0.34428942,0.042907685,0.7652902,0.77760315,2,Collapsed_Fall
0.93383145,-0.2650021,-0.33653376,-0.39238513,0.5415176,0.4457949,-0.9123998,-0.8231182,0.2924098,-0.45008275,-0.8168394,-0.17267257,0.75496566,-0.26737642,0.3912601,0.8011497,-0.66137385,0.21940346,0.81531847,-0.6131738,0.9774252,-0.26983294,-0.5649484,0.6756389,-0.06418203,0.34135637,-0.020785572,0.28705558,-0.9292624,-0.29963955,0.3146237,-0.29843885,0.55150926,0.921769,-0.9251771,0.7106363,-0.66187197,0.8346742,0.8935855,0.1383592,-0.041975755,0.5169998,0.836043,-0.53510785,-0.23511712,-0.164928,0.6916425,-0.72616595,0.24608837,-0.2981174,0.7710283,-0.32041824,0.95589256,-0.96873575,-0.52089274,-0.08535817,-0.48735082,0.47478703,0.62910295,0.39501598,0.940797,-0.087923996,0.9595396,-0.75077873,0.6918893,-0.9231174,0.06383313,-0.031056775,0.7125992,0.40146488,-0.11788696,0.7913431,0.77173877,-0.9505363,0.7420372,0.053170715,0.67792165,-0.6373528,-0.697809,0.4444063,-0.4492846,0.1176811,0.37763107,0.22081502,0.39793095,0.24071456,-0.24174394,-0.81901115,0.7106903,0.6920164,-0.98864186,0.681731,-0.69802237,-0.3342748,-0.17330271,0.3592617,-0.81516904,0.65329117,0.88549554,0,Standing
0.90539175,0.7204032,0.8387605,0.13565779,0.7074321,0.8611934,0.3219909,0.7213773,0.050223667,0.36900696,0.95232767,0.77961737,0.15413451,0.9616401,-0.30654174,-0.276385,0.9751413,0.49349117,0.6719752,0.8225576,0.692252,0.4688748,0.839772,0.39732605,0.5386766,0.75715053,-0.11377322,-0.79657114,0.83233863,0.8745026,-0.46503043,0.7468852,0.8867223,0.63658255,0.88533914,0.6038249,0.4527862,0.704871,0.3792036,0.65177447,0.8284871,0.73805857,-0.8423712,0.99542105,-0.5335607,0.45602098,0.9983295,-0.31709242,-0.74522847,0.93204886,-0.73545045,0.44630322,0.7896606,-0.71526325,0.13210215,0.75964105,0.18900914,0.8744553,0.71090984,0.6410075,0.7242149,0.8255187,0.3122123,0.4042463,0.83818966,0.0058599166,-0.36436313,0.7241171,-0.42890668,-0.079953626,0.96035415,-0.82092,0.056740515,0.8951084,-0.24303721,0.19505939,0.81398463,-0.01506085,-0.028618919,0.95652014,-0.5751195,-0.584807,0.82359326,-0.814545,-0.38815695,0.9544258,-0.7924725,-0.06386802,0.8486937,-0.7167113,-0.37507427,0.89061266,-0.34554428,-0.7801244,0.7327033,-0.7811693,0.9671114,0.7774273,0.06110794,2,Collapsed_Fall
-0.14295618,0.8956428,-0.003817776,0.45432368,0.8232023,-0.42940122,-0.63278645,0.7399182,0.7321449,-0.27216342,0.7462492,0.34109262,-0.12515873,0.912367,0.35056543,0.6529024,0.90545017,0.5974309,-0.26614612,0.9162832,-0.12893891,-0.1896108,0.9164479,-0.74992645,0.856418,0.9883472,0.2721488,-0.18947701,0.9911821,0.4197029,0.7369547,0.83017886,-0.2843706,0.23170574,0.93313944,0.529727,0.7818629,0.9212455,0.43571186,0.49771047,0.7519772,0.675777,-0.29466194,0.93445665,0.89841795,-0.53407323,0.9530363,-0.85520744,-0.56656367,0.71131396,-0.7464078,0.4952061,0.8572757,0.755042,-0.16650283,0.77472305,-0.3535023,-0.70531124,0.98001856,-0.7304297,-0.18495546,0.7252467,-0.19319847,0.7023783,0.89763606,0.32550356,0.62373215,0.8946634,0.5890218,-0.6073023,0.73622745,-0.38391435,-0.7886889,0.9295628,0.9126944,0.2005445,0.7813322,0.5155896,0.6274788,0.9076973,0.48181084,0.86479306,0.7749562,0.22831391,0.74081457,0.8176631,0.990535,-0.43461272,0.7988761,0.22481844,-0.2685289,0.8811764,0.9924925,-0.88430125,0.88664734,-0.593778,-0.5896239,0.8564336,0.8443755,2,Collapsed_Fall
0.5187961,-0.89310163,0.2670704,-0.7597311,0.5028104,-0.18189232,-0.89644635,0.6588149,0.14482655,0.5457364,0.3490617,-0.13120764,0.3973329,-0.9704931,-0.32052487,0.5557068,0.5261238,0.7748187,0.22209103,0.88439363,0.11542441,0.00090801343,-0.6055668,0.55767286,0.3841143,-0.078478634,-0.8257825,-0.74859524,-0.77107763,-0.24880138,-0.68204486,0.7216842,0.7986922,0.7135381,0.21770988,0.1927108,0.7818482,-0.18738368,-0.8753114,-0.059213687,0.10742093,0.09890429,-0.6819918,0.5668259,0.46393383,-0.5402941,0.10245856,0.5806564,-0.98463076,-0.44969037,-0.055924263,0.6900632,0.59793454,-0.698015,-0.074516214,-0.3907266,-0.19713268,0.081249624,-0.0013188717,-0.7168507,-0.75662374,-0.7394622,0.68257654,-0.96012926,-0.5951907,0.9117836,-0.86795735,-0.9273571,-0.22534135,-0.6975989,0.1315271,-0.32283804,-0.5820612,0.9972034,-0.31779176,0.2820129,0.7482261,0.8447743,-0.17974539,0.9523125,0.44913062,0.1665515,0.38655865,-0.27972445,-0.15118924,0.1725381,-0.34633175,0.53762347,-0.4978264,0.593611,-0.6956853,-0.56521827,0.50618786,-0.47371688,0.5907885,0.56773996,-0.48539752,-0.85383797,-0.6672788,0,Standing
0.50505346,0.6939884,-0.23388897,-0.6715623,-0.8490605,-0.56836796,0.9593697,-0.659454,-0.827666,0.57094705,0.230823,0.0696427,-0.104294896,0.4036826,0.39670998,-0.15114819,-0.5315443,0.6825269,-0.6707554,0.068012625,0.38534823,0.27775392,0.23758866,0.3250124,0.7513098,-0.26921487,0.254873,0.39393336,0.18065311,0.8060053,0.30955753,-0.15114184,0.6911742,-0.020864004,0.060326546,0.164559,-0.35443062,0.44507965,-0.80374765,0.7376984,0.5090755,-0.29273638,-0.5472138,-0.22420411,0.61010516,-0.9368584,-0.06415149,-0.49177957,0.7499028,-0.17231685,0.39579666,-0.28421503,-0.34060067,-0.34825426,0.35634923,0.92848176,-0.5837105,0.28780246,-0.46913114,0.098700106,0.0831977,-0.099907964,-0.002711705,0.7604623,-0.8227909,0.6605663,-0.07537334,-0.33281192,-0.645708,0.6296129,0.18408446,0.45675144,-0.3700735,-0.21408148,0.82728744,0.9223646,0.47968435,0.49885204,0.38880056,0.17441987,0.19015665,0.9276058,0.50182307,0.3106826,-0.6218608,0.95414793,0.04058674,0.88742644,0.42711508,-0.9198383,0.077991,0.7853642,-0.89643866,0.7334551,0.22678259,-0.9109455,-0.25280333,-0.9396588,-0.9965674,0,Standing
-1.052531,0.4971566,-0.42105597,0.43610838,-0.89113486,0.83444464,-0.78278947,-0.67888224,0.36292392,-0.21681298,0.5760548,-0.10693539,1.4548304,0.48861337,-0.8226936,1.0364236,0.7682065,0.18111904,-0.67432046,-0.5445172,0.6689158,-0.84444535,0.15861338,-0.659825,0.2035836,0.97040266,-0.012000061,-1.2384293,0.65946,0.9630207,-0.060187012,-0.086089164,0.9006407,-0.13468853,0.21527825,0.64342487,1.4822413,0.04767845,-0.16428109,-1.4049616,-0.08814486,0.34360287,1.1283146,0.68225455,-0.49137193,1.3027343,-0.9499315,0.59551245,0.44278404,0.743369,-0.18638079,0.12103387,0.5916298,-0.5994272,-1.0684515,0.13375239,-0.27994013,0.5490445,-0.1878124,-0.71151125,0.7333818,-0.65699005,-0.035234928,0.56968683,0.89013386,-0.84348327,-1.2606715,-0.5835473,0.68187255,0.85912913,0.9774048,0.6152655,-0.81460756,-0.57177794,0.09708998,-0.7126176,0.2585384,-0.07298665,-0.32544062,-0.3030288,-0.64722633,0.4859689,-0.35046878,-0.14624234,0.19634247,0.6129127,-0.5198744,0.61219674,-0.5325323,0.9023307,0.47590387,0.3558048,0.0624483,0.60295254,-0.5991402,0.31329104,-0.6068918,-0.5742126,0.14352867,3,Aggressive
0.058649942,0.28330618,0.17557989,-0.4544108,0.38288337,-0.45468038,0.30598736,-0.40013328,-0.83515453,-0.7455534,0.6681925,-0.75728947,-0.33897355,-0.4247165,-0.88428056,0.19903907,0.59757096,0.98465955,0.8720642,-0.90134776,-0.4849826,-0.17576347,0.75002867,-0.27983046,0.14062469,0.319186,-0.40408254,0.1638811,-0.898229,-0.03963343,-0.24292852,-0.2884908,-0.5302142,0.6354685,0.763846,0.776257,-0.20778604,-0.4816774,-0.8031754,0.34481534,-0.33966446,-0.44666746,-0.25712377,0.10944736,-0.6761495,0.9226751,0.4652282,-0.9064287,-0.38642442,-0.89945513,-0.5410216,-0.42681822,0.43595946,0.4374797,-0.9093494,0.1762553,0.92182124,0.25673008,0.92109466,-0.23888177,-0.08044342,-0.009026976,0.8478942,-0.2394379,0.9668368,0.08625207,-0.56375855,-0.7926239,-0.6542545,-0.9214345,0.38462052,0.03380836,0.47584778,0.56452423,0.86272633,-0.7660034,-0.6277935,0.09654865,-0.74095136,-0.81455654,0.3326752,0.44942304,0.68680096,0.8314934,-0.11500111,0.9597487,-0.924226,0.74025524,-0.35704827,0.843429,-0.5547912,0.4819873,-0.14908645,-0.23707032,-0.8811611,0.41182345,-0.6492945,-0.074013665,-0.71738374,1,Bending
0.20895563,-0.53787756,0.18879306,0.8932316,0.841837,-0.59907126,-0.80162877,-0.9146778,0.65700924,-0.50138485,-0.43212527,-0.54750943,0.6801679,0.95780396,0.5103733,0.6471557,0.24100092,0.057549816,0.443156,-0.92847425,-0.87719893,0.37454697,-0.32986006,-0.022331286,0.5639851,0.15431581,0.61052376,-0.16168952,-0.4251533,-0.5303262,-0.73663807,-0.926407,-0.893702,-0.45800236,-0.4431748,-0.23643094,0.18323474,0.5185991,-0.60459,0.51849633,-0.7220209,0.97738725,-0.42993245,0.67467004,-0.6190683,0.9012856,0.65325356,-0.28122148,-0.15705656,-0.992324,-0.49713552,-0.42140707,-0.0945226,-0.72190034,-0.042466223,0.33693698,-0.2574354,-0.5356094,0.095432974,-0.9419922,-0.3183251,0.055180486,-0.32831436,-0.30913714,0.69659334,0.8679836,0.6547853,-0.8022651,-0.42051512,0.42258874,0.9487856,-0.5154369,0.79642093,0.47802997,0.9669007,-0.812829,-0.21050851,-0.043769997,0.34416524,0.30794406,0.8126907,0.6773462,-0.8892547,-0.026919754,-0.18587755,0.99428916,-0.14548361,0.36523828,-0.43114114,0.22925791,-0.5867338,0.20721331,0.73638046,-0.9615244,0.009172819,0.96474123,-0.681475,-0.6331754,-0.058352556,0,Standing
0.74198633,0.9054441,0.01741729,-0.8264859,0.9388929,-0.30576813,-0.4963857,0.71658045,-0.17163567,-0.08293378,0.9824026,0.73589313,-0.88537425,0.71443135,-0.17204376,-0.9782398,0.9263937,-0.7913736,-0.770504,0.8935722,-0.59915674,-0.64636743,0.79535335,0.31854078,-0.89141154,0.8434018,-0.34684277,0.21321467,0.9753939,-0.26838416,-0.9958982,0.9560826,-0.104299136,0.07017484,0.80969244,0.49043256,-0.62199265,0.8164875,-0.33315098,0.10285733,0.76453024,-0.16256854,-0.14800717,0.8266139,0.53163934,-0.636434,0.8965906,0.82123375,0.5364415,0.8355497,0.20783259,-0.09273422,0.91746837,0.5576772,-0.045355458,0.94209415,-0.25196955,-0.59855455,0.7960233,-0.3152004,0.73336005,0.8976032,0.6599771,-0.7437239,0.8630423,0.03871565,-0.5171768,0.7309252,-0.44298032,-0.7251458,0.7869104,0.9755287,0.6630845,0.73674303,-0.6139725,-0.94452715,0.9410897,0.48338887,0.92567474,0.9099295,0.7870047,-0.5226745,0.9409085,-0.50443643,-0.722841,0.8924443,0.8060861,-0.38531595,0.8555743,-0.88992965,0.35471308,0.84263986,-0.4465134,0.53640217,0.80081713,-0.16770102,0.41971868,0.96272135,0.71072036,2,Collapsed_Fall
-0.10191191,-0.5949392,-0.119220026,-0.85694987,-0.17990974,0.0039442764,0.74104756,0.74009997,-0.42017046,-0.48755443,0.37020788,0.30094418,-0.8295952,0.4384944,-0.33458778,0.8731602,-0.2693084,0.6424894,-0.15758389,-0.90258336,0.4675697,-0.890954,-0.3222246,0.43170324,0.5171704,-0.7639746,-0.1909795,0.9508418,-0.739591,0.10896155,-0.3000873,-0.9016343,-0.24258044,-0.8013965,-0.45002532,-0.108537704,-1.4267287,0.6825806,0.6379584,1.1046178,-0.17216201,0.31218207,-0.15652896,-0.90220445,0.25649664,1.1642321,-0.48984796,-0.5894873,0.61372924,0.92515916,0.3857728,-0.016805347,-0.9582744,0.11345173,0.596296,-0.6285727,0.0002962044,-0.5666054,-0.9225506,0.45101205,-0.9081229,0.2376629,0.6816413,-1.0480119,-0.4275969,-0.082688436,1.251558,0.7670916,-0.018742785,0.7328387,-0.044073105,-0.34974036,1.3083843,-0.10396312,-0.036190655,0.7913325,0.095861904,0.566758,-0.34131008,0.6230374,-0.5429312,1.3137804,0.19893298,0.9513426,0.26410106,0.3462672,0.39379442,1.3054214,-0.9806198,0.2127036,-0.864698,-0.8438646,0.39212316,-0.38220713,0.7798237,-0.99323905,-0.37480763,-0.975456,-0.2706749,3,Aggressive
-0.016684124,0.059458323,-0.28813457,0.45060274,-0.16881016,0.034253083,0.6001752,-0.6513945,-0.35820952,0.0428592,0.5352365,-0.14928915,-0.85446644,0.9776611,0.41582143,0.44547027,-0.06979018,0.09408011,0.9880969,0.19023141,-0.56214106,0.92875946,0.075525366,-0.95865333,0.14670296,-0.8590488,0.05517662,0.6506634,0.07773274,-0.25309333,0.7652195,0.85518014,-0.30501804,-0.002098432,0.9658446,-0.6437983,-0.40369353,-0.14315508,-0.7982234,-0.45591486,0.08937737,-0.54300386,0.37256998,-0.30465704,-0.82041013,0.529066,0.1348326,0.64973855,-0.27969676,-0.9612411,-0.906623,0.59089965,-0.17871757,0.9527714,0.66061676,-0.9677562,0.7399604,-0.5742676,-0.027470142,0.012242696,-0.8805576,-0.74866873,-0.1539052,0.28524175,-0.47116604,0.052801933,-0.24172924,0.26072702,-0.1511254,0.7032662,0.9674881,0.8261037,-0.66279155,-0.08564464,-0.08236456,0.68093276,-0.28562135,0.099203736,0.21855801,-0.7769584,0.115922265,-0.506317,-0.58676624,-0.49936885,-0.801296,-0.8605395,0.29373273,0.8819577,0.37599924,-0.37628877,-0.32990682,0.08277841,0.7326037,-0.5950709,-0.06297728,-0.002106555,0.86244726,0.072305754,0.56171733,1,Bending
-0.8243976,-0.34615278,0.22284691,0.35527587,0.7704243,0.1808475,-0.42084157,0.078190476,0.42306003,0.5686904,0.88916856,-0.6184947,0.32189032,-0.59938246,-0.36425534,-0.714471,0.5459875,0.82799906,-0.9401424,0.62701607,-0.5164892,-0.026061581,0.49643835,0.013708644,-0.5375002,0.8123314,0.18716529,0.86251116,0.69328266,0.75317526,-0.27657452,0.97463024,0.7047889,-0.324786,0.7928307,0.51058567,0.45027405,-0.98754835,-0.95486414,0.38958508,-0.4426329,-0.8829633,-0.42809787,0.6758189,-0.058776405,0.23115852,0.6010108,-0.35325107,-0.97770816,-0.35335782,0.9133568,-0.03543003,0.13961521,0.5208587,-0.77013326,0.46787193,-0.4044911,-0.22367701,-0.46102026,-0.6929089,-0.27707726,-0.8107221,0.6895561,-0.3881073,0.30723464,-0.40660888,-0.57859194,0.4273142,0.24800764,-0.56379014,0.22419229,-0.9899967,-0.6461708,0.45550796,-0.17969866,-0.5927422,0.011832754,-0.069566,0.26787257,-0.85492337,0.63869923,-0.88344646,-0.09228945,0.42094606,-0.31037793,0.82023704,0.5104637,-0.14790387,-0.6323472,-0.9131222,0.60332865,-0.6114515,-0.46065167,-0.9792433,-0.9635462,-0.5391631,0.74573696,0.5616461,0.5397462,1,Bending
0.65406954,-0.6267729,0.9581306,-0.5356147,-0.7001403,-0.4107106,0.060906686,-0.75113875,0.47724205,-0.25694662,0.13683307,0.46847203,0.80378747,0.6386939,0.07493735,0.9823458,0.059478376,0.07194432,-0.68302363,-0.70255893,-0.6625978,0.18364272,-0.16965617,-0.228231,-0.7448834,-0.23781958,-0.24402025,0.24162875,-0.2231806,-0.16247597,-0.4549141,-0.7369922,-0.39997822,-0.9144693,-0.5925801,-0.3500951,-0.7087074,0.3299393,-0.43846995,0.23105514,0.28777122,-0.10542344,-0.10178711,0.16292652,-0.47508729,-0.95751005,0.2900492,0.21705076,-0.04723787,0.75153124,0.017249666,-0.39301068,0.4270649,0.924807,0.47375777,0.8176958,-0.7745714,-0.7580273,-0.69078857,0.40570888,-0.22058587,-0.04457774,-0.47615978,0.4722116,0.69069594,-0.67957175,-0.61453176,-0.32119846,-0.4396668,0.06307318,0.5051584,0.5865474,-0.5831006,-0.6488363,-0.27261144,-0.70455205,-0.8164059,-0.5148369,-0.21211244,0.17568333,0.4465576,-0.55437696,0.6373276,-0.9326585,-0.111908,0.2661531,-0.41747195,0.3673839,0.73410696,-0.82126737,0.025120843,-0.96245897,-0.44085142,-0.72611946,0.24855001,-0.5026327,-0.43520367,-0.5887394,-0.51239496,0,Standing
-0.5497796,0.70171225,0.9116208,-0.01953715,0.90756917,0.6362123,-0.047787704,0.9693956,0.90194964,0.8123131,0.9754252,0.4061529,0.29427907,0.93910795,0.66120607,0.34821123,0.7763056,0.6921319,-0.470318,0.8155149,0.40304056,0.7406404,0.799303,0.11510259,-0.031172141,0.8348023,0.31735522,0.42596844,0.83676535,-0.025935221,-0.25815883,0.9671539,0.21904688,0.749629,0.73140913,0.034847304,0.53176916,0.9272101,-0.542204,-0.8741789,0.87230426,-0.43461123,0.098764904,0.90633667,0.6357478,0.28929132,0.96803504,0.50447196,0.99966264,0.98235255,-0.5778468,0.92277783,0.7031359,0.21568005,0.88270146,0.95615345,0.71459794,0.9063052,0.75447714,0.6383427,-0.47077125,0.7466275,0.5206681,-0.76366913,0.9726483,-0.5794861,0.12961335,0.9823392,-0.62962013,0.17100012,0.81876355,-0.46049696,-0.76180536,0.71835595,0.68127567,-0.59710884,0.944178,-0.22823787,0.8861761,0.95386213,-0.9200633,-0.7513835,0.76288486,0.84553945,0.6449533,0.99481803,-0.8848307,-0.57237685,0.9355958,0.24558613,-0.06335159,0.83408195,-0.6428125,0.78573793,0.8359515,-0.05751105,-0.08524882,0.80187035,-0.38426292,2,Collapsed_Fall
-0.7257364,-0.6286609,-0.837728,0.015725855,0.3545164,0.8679704,0.50162995,0.16622142,0.7279079,0.7844261,0.42477128,-0.8874308,-0.4164754,-0.32762808,0.99476284,-0.071674846,0.5237705,0.62759453,0.30652022,-0.9634471,-0.961301,0.63755584,0.47847995,0.07223306,-0.50226855,-0.8265726,-0.67146325,0.16064756,0.09165327,0.88253385,0.91455346,0.15201369,0.6828652,0.624499,0.5047531,-0.12532397,-0.22118737,-0.47173205,0.87419003,0.6688507,-0.64576846,-0.49507383,0.1626552,-0.17280045,-0.5722047,0.5823131,-0.99689376,-0.31344694,0.8586998,0.521536,-0.19743004,0.85745686,0.8016064,-0.89483255,-0.7441178,-0.2255394,0.8587953,0.68841034,-0.9044766,0.024661876,0.44050658,-0.44815463,0.445049,-0.260549,-0.451887,-0.21487035,0.901602,0.8105888,0.82790256,0.8347582,-0.6434518,0.7921228,-0.57544714,0.67627126,0.083797775,-0.52007544,-0.20295918,-0.13324364,0.4663425,0.21204294,0.6335643,-0.20639002,0.48718107,0.585609,-0.8737114,-0.24872367,0.771979,0.40995184,-0.1631073,-0.6340515,-0.8067783,-0.5412984,-0.5106151,-0.2586761,-0.6461567,-0.70790493,0.6880135,-0.5009235,0.123210736,1,Bending
